2017-03-08,2213.24,17.713619577611553,27.60460204060814
2017-03-09,2189.66,10.770774591768259,22.59574181972754
2017-03-10,2200.03,6.041495330659018,17.672586204641007
2017-03-13,2242.55,6.745035343727977,14.32671782919302
2017-03-14,2238.38,7.317929500347873,11.972512972513858
2017-03-15,2229.87,6.46978248932146,9.97858603445405
2017-03-16,2283.7,11.700399245931749,9.964343517749256
2017-03-17,2296.97,16.05338913060541,11.24044972757826
2017-03-20,2281.45,17.3717725480833,12.683631197696405
2017-03-21,2252.57,15.395088443518034,13.314440881487606
2017-03-22,2223.84,10.648532093911854,12.645482771080458
2017-03-23,2235.33,8.498302110857367,11.65854854021064
2017-03-24,2234.82,6.754180644558346,10.432642170328984
2017-03-27,2201.88,1.8761517979119162,8.183078608865838
2017-03-28,2225.41,0.6046994010825983,6.169451848764071
2017-03-29,2214.45,-1.7741509005022635,3.9100849436513676
2017-03-30,2209.1,-4.000171888409568,1.5255333835080884
2017-03-31,2175.96,-9.003911457863978,-1.6421227694123532
2017-04-03,2219.88,-9.181247169216931,-4.025681006578824
2017-04-04,2239.3,-7.41895154473832,-5.240678520005976
2017-04-05,2253.64,-4.469780083884871,-5.311141353326337
2017-04-06,2254.47,-1.083817845122212,-4.4133827850923755
2017-04-07,2248.33,1.3325781187963912,-2.9879243959166493
2017-04-10,2244.02,2.2780200305146536,-1.6374782194943878
2017-04-11,2221.82,0.36647471614833194,-1.0930459533346724
2017-04-12,2214.06,-1.5316989399084378,-1.1526115007137498
2017-04-13,2233.63,-1.0994609255162686,-0.9789029027937168
2017-04-18,2237.36,-0.42296769456243055,-0.662169674127467
2017-04-19,2274.69,4.325319722980112,0.8230528545210605
2017-04-20,2285.82,10.044263088077514,3.422918158829864
2017-04-21,2264.07,11.066089237374399,5.580293493398895
2017-04-24,2296.9,14.84609105167874,8.170999851159538
2017-04-25,2353.17,23.8903358433663,12.53945615562789
2017-04-26,2383.97,33.85697729718868,18.548526744100457
2017-04-27,2382.78,40.7091799745308,24.94596938701651
2017-04-28,2376.87,44.40993001856032,30.735573385842095
2017-05-02,2392.09,48.27535182346537,36.108851194271
2017-05-04,2381.0,49.4558535035153,40.36152670012963
2017-05-05,2382.17,49.362401291828974,43.40970761236134
2017-05-08,2374.23,47.23415615265594,45.09985126290912
2017-05-09,2413.53,48.69199344178969,46.684789955707245
2017-05-10,2380.25,44.97098044859649,46.68416960940533
2017-05-11,2364.93,39.999004844521096,45.13753096871214
2017-05-12,2368.5,34.98486547646144,42.48318953835623
2017-05-15,2377.15,30.831940362290425,39.29481171998291
2017-05-16,2340.34,22.614028346976284,34.60381889289908
2017-05-17,2302.21,11.842425898577403,28.15010550977331
2017-05-18,2295.14,2.6958686821585616,20.83944825271296
2017-05-19,2328.7,-1.0857551418775984,14.37749400618865
2017-05-22,2343.13,-2.424314684651108,9.139635515707258
2017-05-23,2307.84,-7.750763771701713,3.8470470240399433
2017-05-24,2324.99,-9.976121305021024,-0.6229910689254095
2017-05-25,2358.41,-8.631500742536446,-3.510313360203121
2017-05-26,2326.28,-10.687694392710455,-6.147300291509024
2017-05-29,2323.58,-11.958982163579094,-8.301880578919414
2017-05-30,2292.27,-16.269738499324376,-10.864381899836188
2017-05-31,2281.18,-20.9939498580502,-13.877559147974502
2017-06-01,2278.26,-23.73328599088609,-16.80112287137767
2017-06-02,2303.21,-21.506056531693503,-18.364620552436865
2017-06-05,2276.01,-21.95333630901132,-19.55004093582498
2017-06-06,2303.68,-19.382213011164367,-19.69898074120696
2017-06-07,2308.64,-16.829878948123223,-19.14809151404021
2017-06-08,2340.23,-10.335518348971618,-16.937800804148097
2017-06-09,2330.72,-6.616622350428315,-14.249082910064512
2017-06-12,2295.01,-8.116036489825092,-12.550341788038036
2017-06-13,2302.41,-7.748382934551955,-11.081033075162251
2017-06-14,2295.99,-7.506310752421541,-9.858025763973302
2017-06-16,2304.5,-5.8832105585775025,-8.547256045539912
2017-06-19,2334.27,-1.1161920885833752,-6.266599870156736
2017-06-20,2302.83,-0.7298070527531308,-4.50385077877719
2017-06-21,2319.13,1.1554423111188044,-2.724015114263172
2017-06-22,2308.16,1.5974400584277646,-1.4014717331022233
2017-06-23,2304.48,0.7191953697451936,-0.722424415585527
2017-06-26,2337.69,3.5175316799150096,0.5736680664591628
2017-06-27,2345.05,6.119099953013574,2.2414668323656604
2017-06-28,2327.68,6.383347203542598,3.5588277628072302
2017-06-29,2329.26,6.964332263496544,4.670944981770812
2017-06-30,2299.8,4.128812960357209,4.641859440523285
2017-07-03,2323.74,5.0593513604408145,4.863723486124455
2017-07-04,2294.27,2.0803160680166,4.186641959770907
2017-07-05,2307.49,0.7370171621923873,3.3067734634846118
2017-07-06,2300.74,-0.7903178927044792,2.251865027841601
2017-07-07,2295.82,-2.89366503838437,0.8353671679863028
2017-07-10,2300.66,-3.799005232109721,-0.5245140405982365
2017-07-11,2297.73,-4.47478473633555,-1.7324476816083232
2017-07-12,2341.54,-1.000487039417294,-1.7111036603770466
2017-07-13,2350.83,2.6822197765809506,-0.6421314336972871
2017-07-14,2350.43,5.654780551436943,0.944180807852908
2017-07-17,2372.17,10.442058472075587,3.4883519241192227
2017-07-18,2360.75,13.076724328631826,6.135879586019032
2017-07-19,2374.31,15.585717648147693,8.830691013354121
2017-07-20,2358.5,16.047075330916414,11.019189731405083
2017-07-21,2343.1,14.158150089673654,12.168370584846274
2017-07-24,2334.69,11.781802272233563,12.401656208560269
2017-07-25,2341.36,10.940060278999681,12.278590831232792
2017-07-26,2360.26,11.856369935190742,12.359225136230982
2017-07-27,2350.91,11.549130416742173,12.27632738423873
2017-07-28,2360.42,11.306548054750692,12.051427382226857
2017-07-31,2374.17,12.188477148255515,12.06766283253611
2017-08-01,2386.4,14.26681908206865,12.590684826734945
2017-08-02,2366.06,13.042649577073007,12.642701144017742
2017-08-03,2365.48,11.845511988534781,12.396468826683952
2017-08-04,2380.16,12.087293899713131,12.32537505256709
2017-08-07,2388.21,12.867179945117641,12.499937201160987
2017-08-08,2425.02,17.697295245277928,13.917818387839551
2017-08-09,2408.11,18.998751723775513,15.339241909303528
2017-08-10,2382.67,16.825712754498,15.822871159349742
2017-08-11,2371.72,13.255207495803916,15.202604553487163
2017-08-14,2376.66,10.915888929142056,14.062918464596173
2017-08-16,2381.18,9.255170550618459,12.78411453669781
2017-08-17,2353.18,4.406571647535657,10.538755397309385
2017-08-18,2359.87,1.5236266756874102,8.070583416100362
2017-08-21,2377.28,1.6262590063743119,6.231367637538168
2017-08-22,2387.24,2.7428310776131184,5.055732400254507
2017-08-23,2391.06,3.884434587940632,4.456162631244159
2017-08-24,2456.27,11.542698474901044,6.120577730088494
2017-08-25,2471.74,18.22947485873783,9.24875485054712
2017-08-28,2531.31,29.5430535122091,14.700368128861708
2017-08-29,2497.58,34.087909584386125,20.0512343416233
2017-08-30,2524.57,39.95245189145999,25.747942955784048
2017-08-31,2516.26,42.71924286271178,30.826833643505793
2017-09-01,2527.62,45.41020319097515,35.36127190082807
2017-09-04,2519.42,46.18058961839188,38.94767135731425
2017-09-05,2517.45,45.77357898789751,41.50428914248713
2017-09-06,2512.4,44.009280780670906,42.78944687621558
2017-09-07,2491.79,39.66700661427876,42.44391187181781
2017-09-08,2483.58,34.59621648005805,40.58454204977912
2017-09-11,2513.44,32.27838712329685,38.47127902992083
2017-09-12,2505.88,28.91441510177583,35.85804590891033
2017-09-13,2500.16,24.16054837310321,32.557022513737195
2017-09-14,2507.43,21.758287486764402,29.377322737091845
2017-09-15,2498.32,17.835596362337128,25.91662903706552
2017-09-18,2501.75,14.678096744512004,22.475912638158714
2017-09-19,2502.81,11.64181150702143,19.11048903181592
2017-09-20,2499.63,8.755350295159587,15.89435177205285
2017-09-21,2468.72,2.8943823560903184,12.00097017086158
2017-09-22,2480.73,-0.6779890603911554,8.162380164023057
2017-09-25,2453.15,-6.221657801074343,3.853283492803477
2017-09-26,2443.34,-11.281170578206456,-0.6496202964964177
2017-09-27,2433.82,-16.583557382112758,-5.411252942849576
